,brand,categories,colors,price,is_available,condition,is_sale,source,shipping,is_special_offer,is_returnable,manufacturer
247,Journee Collection,shoes,black,24.99,1,New,1,Overstock.com,No,0,0,SHELLEY-3
247,Journee Collection,shoes,brown,24.99,1,New,1,Overstock.com,No,0,0,SHELLEY-3
247,Journee Collection,shoes,grey,24.99,1,New,1,Overstock.com,No,0,0,SHELLEY-3
247,Journee Collection,sport,black,24.99,1,New,1,Overstock.com,No,0,0,SHELLEY-3
247,Journee Collection,sport,brown,24.99,1,New,1,Overstock.com,No,0,0,SHELLEY-3
247,Journee Collection,sport,grey,24.99,1,New,1,Overstock.com,No,0,0,SHELLEY-3
248,Journee Collection,shoes,black,24.54,1,New,1,Overstock.com,No,0,0,SHELLEY-3
248,Journee Collection,shoes,brown,24.54,1,New,1,Overstock.com,No,0,0,SHELLEY-3
248,Journee Collection,shoes,grey,24.54,1,New,1,Overstock.com,No,0,0,SHELLEY-3
248,Journee Collection,sport,black,24.54,1,New,1,Overstock.com,No,0,0,SHELLEY-3
248,Journee Collection,sport,brown,24.54,1,New,1,Overstock.com,No,0,0,SHELLEY-3
248,Journee Collection,sport,grey,24.54,1,New,1,Overstock.com,No,0,0,SHELLEY-3
249,Journee Collection,shoes,black,21.99,1,New,1,Overstock.com,No,0,0,SHELLEY-3
249,Journee Collection,shoes,brown,21.99,1,New,1,Overstock.com,No,0,0,SHELLEY-3
249,Journee Collection,shoes,grey,21.99,1,New,1,Overstock.com,No,0,0,SHELLEY-3
249,Journee Collection,sport,black,21.99,1,New,1,Overstock.com,No,0,0,SHELLEY-3
249,Journee Collection,sport,brown,21.99,1,New,1,Overstock.com,No,0,0,SHELLEY-3
249,Journee Collection,sport,grey,21.99,1,New,1,Overstock.com,No,0,0,SHELLEY-3
250,Journee Collection,shoes,black,19.99,1,New,1,Overstock.com,No,0,0,SHELLEY-3
250,Journee Collection,shoes,brown,19.99,1,New,1,Overstock.com,No,0,0,SHELLEY-3
250,Journee Collection,shoes,grey,19.99,1,New,1,Overstock.com,No,0,0,SHELLEY-3
250,Journee Collection,sport,black,19.99,1,New,1,Overstock.com,No,0,0,SHELLEY-3
250,Journee Collection,sport,brown,19.99,1,New,1,Overstock.com,No,0,0,SHELLEY-3
250,Journee Collection,sport,grey,19.99,1,New,1,Overstock.com,No,0,0,SHELLEY-3
251,Journee Collection,shoes,black,16.99,1,New,1,Overstock.com,No,0,0,SHELLEY-3
251,Journee Collection,shoes,brown,16.99,1,New,1,Overstock.com,No,0,0,SHELLEY-3
251,Journee Collection,shoes,grey,16.99,1,New,1,Overstock.com,No,0,0,SHELLEY-3
251,Journee Collection,sport,black,16.99,1,New,1,Overstock.com,No,0,0,SHELLEY-3
251,Journee Collection,sport,brown,16.99,1,New,1,Overstock.com,No,0,0,SHELLEY-3
251,Journee Collection,sport,grey,16.99,1,New,1,Overstock.com,No,0,0,SHELLEY-3
252,Journee Collection,shoes,black,15.99,1,New,0,Overstock.com,No,0,0,SHELLEY-3
252,Journee Collection,shoes,brown,15.99,1,New,0,Overstock.com,No,0,0,SHELLEY-3
252,Journee Collection,shoes,grey,15.99,1,New,0,Overstock.com,No,0,0,SHELLEY-3
252,Journee Collection,sport,black,15.99,1,New,0,Overstock.com,No,0,0,SHELLEY-3
252,Journee Collection,sport,brown,15.99,1,New,0,Overstock.com,No,0,0,SHELLEY-3
252,Journee Collection,sport,grey,15.99,1,New,0,Overstock.com,No,0,0,SHELLEY-3
253,Journee Collection,shoes,black,14.99,1,New,1,Overstock.com,No,0,0,SHELLEY-3
253,Journee Collection,shoes,brown,14.99,1,New,1,Overstock.com,No,0,0,SHELLEY-3
253,Journee Collection,shoes,grey,14.99,1,New,1,Overstock.com,No,0,0,SHELLEY-3
253,Journee Collection,sport,black,14.99,1,New,1,Overstock.com,No,0,0,SHELLEY-3
253,Journee Collection,sport,brown,14.99,1,New,1,Overstock.com,No,0,0,SHELLEY-3
253,Journee Collection,sport,grey,14.99,1,New,1,Overstock.com,No,0,0,SHELLEY-3
256,Giro,shoes,black,100.0,1,New,0,Walmart.com,No,0,0,Giro
256,Giro,clothing,black,100.0,1,New,0,Walmart.com,No,0,0,Giro
257,Giro,shoes,black,25.99,1,New,1,Walmart.com,No,1,0,Giro
257,Giro,clothing,black,25.99,1,New,1,Walmart.com,No,1,0,Giro
258,Giro,shoes,black,22.99,1,New,1,Walmart.com,No,1,0,Giro
258,Giro,clothing,black,22.99,1,New,1,Walmart.com,No,1,0,Giro
259,Giro,shoes,black,21.99,1,New,1,Walmart.com,No,1,0,Giro
259,Giro,clothing,black,21.99,1,New,1,Walmart.com,No,1,0,Giro
267,Indigo Rd.,shoes,brown,99.0,1,New,0,Walmart.com,No,1,0,Indigo Rd.
267,Indigo Rd.,clothing,brown,99.0,1,New,0,Walmart.com,No,1,0,Indigo Rd.
268,Indigo Rd.,shoes,brown,60.99,1,New,1,Walmart.com,No,1,0,Indigo Rd.
268,Indigo Rd.,clothing,brown,60.99,1,New,1,Walmart.com,No,1,0,Indigo Rd.
269,Indigo Rd.,shoes,brown,18.99,1,New,0,Walmart.com,No,0,0,Indigo Rd.
269,Indigo Rd.,clothing,brown,18.99,1,New,0,Walmart.com,No,0,0,Indigo Rd.
277,Ellie,shoes,black,116.99,1,New,0,Overstock.com,No,0,0,527-LEELO
277,Ellie,shoes,white,116.99,1,New,0,Overstock.com,No,0,0,527-LEELO
278,Ellie,shoes,black,103.99,1,New,0,Overstock.com,No,0,0,527-LEELO
278,Ellie,shoes,white,103.99,1,New,0,Overstock.com,No,0,0,527-LEELO
279,Ellie,shoes,black,93.59,1,New,0,Overstock.com,No,0,0,527-LEELO
279,Ellie,shoes,white,93.59,1,New,0,Overstock.com,No,0,0,527-LEELO
280,Ellie,shoes,black,90.39,1,New,0,Overstock.com,No,0,0,527-LEELO
280,Ellie,shoes,white,90.39,1,New,0,Overstock.com,No,0,0,527-LEELO
284,Ellie,shoes,black,86.79,1,New,0,Overstock.com,No,0,0,527-LEELO
284,Ellie,shoes,white,86.79,1,New,0,Overstock.com,No,0,0,527-LEELO
285,Franco Sarto,shoes,brown,85.0,1,New,0,Walmart.com,No,0,0,Franco Sarto
285,Franco Sarto,clothing,brown,85.0,1,New,0,Walmart.com,No,0,0,Franco Sarto
286,Franco Sarto,shoes,brown,46.99,1,New,1,Walmart.com,No,1,0,Franco Sarto
286,Franco Sarto,clothing,brown,46.99,1,New,1,Walmart.com,No,1,0,Franco Sarto
289,MUK LUKS174,shoes,pink,43.95,1,New,0,Sears.com,No,0,0,16468651
290,MUK LUKS174,shoes,pink,31.02,1,New,1,Sears.com,No,0,0,16468651
291,Touch Ups,shoes,yellow,38.14,1,New,0,Walmart.com,No,0,0,299MO_11.0
291,Touch Ups,clothing,yellow,38.14,1,New,0,Walmart.com,No,0,0,299MO_11.0
292,Touch Ups,shoes,yellow,38.14,1,New,1,Walmart.com,No,1,0,299MO_11.0
292,Touch Ups,clothing,yellow,38.14,1,New,1,Walmart.com,No,1,0,299MO_11.0
295,MICHAEL Michael Kors,clothing,black,54.99,1,New,0,Walmart.com,No,0,0,MICHAEL Michael Kors
295,MICHAEL Michael Kors,shoes,black,54.99,1,New,0,Walmart.com,No,0,0,MICHAEL Michael Kors
303,Caparros,clothing,silver,69.0,1,New,0,Walmart.com,No,0,0,Caparros
303,Caparros,shoes,silver,69.0,1,New,0,Walmart.com,No,0,0,Caparros
304,Caparros,clothing,silver,27.99,1,New,1,Walmart.com,No,1,0,Caparros
304,Caparros,shoes,silver,27.99,1,New,1,Walmart.com,No,1,0,Caparros
306,Brinley Co.,shoes,black,29.99,1,New,0,Overstock.com,No,0,0,Brinley Co
306,Brinley Co.,clothing,black,29.99,1,New,0,Overstock.com,No,0,0,Brinley Co
313,Lamo Sheepskin Inc,shoes,black,31.99,1,New,0,Walmart.com,No,1,0,Lamo Sheepskin Inc
313,Lamo Sheepskin Inc,shoes,grey,31.99,1,New,0,Walmart.com,No,1,0,Lamo Sheepskin Inc
313,Lamo Sheepskin Inc,shoes,pink,31.99,1,New,0,Walmart.com,No,1,0,Lamo Sheepskin Inc
313,Lamo Sheepskin Inc,clothing,black,31.99,1,New,0,Walmart.com,No,1,0,Lamo Sheepskin Inc
313,Lamo Sheepskin Inc,clothing,grey,31.99,1,New,0,Walmart.com,No,1,0,Lamo Sheepskin Inc
313,Lamo Sheepskin Inc,clothing,pink,31.99,1,New,0,Walmart.com,No,1,0,Lamo Sheepskin Inc
314,Lamo Sheepskin Inc,shoes,black,28.99,1,New,1,Overstock.com,No,1,0,Lamo Sheepskin Inc
314,Lamo Sheepskin Inc,shoes,grey,28.99,1,New,1,Overstock.com,No,1,0,Lamo Sheepskin Inc
314,Lamo Sheepskin Inc,shoes,pink,28.99,1,New,1,Overstock.com,No,1,0,Lamo Sheepskin Inc
314,Lamo Sheepskin Inc,clothing,black,28.99,1,New,1,Overstock.com,No,1,0,Lamo Sheepskin Inc
314,Lamo Sheepskin Inc,clothing,grey,28.99,1,New,1,Overstock.com,No,1,0,Lamo Sheepskin Inc
314,Lamo Sheepskin Inc,clothing,pink,28.99,1,New,1,Overstock.com,No,1,0,Lamo Sheepskin Inc
315,Lamo Sheepskin Inc,shoes,black,28.99,1,New,0,Walmart.com,No,1,0,Lamo Sheepskin Inc
315,Lamo Sheepskin Inc,shoes,grey,28.99,1,New,0,Walmart.com,No,1,0,Lamo Sheepskin Inc
315,Lamo Sheepskin Inc,shoes,pink,28.99,1,New,0,Walmart.com,No,1,0,Lamo Sheepskin Inc
315,Lamo Sheepskin Inc,clothing,black,28.99,1,New,0,Walmart.com,No,1,0,Lamo Sheepskin Inc
315,Lamo Sheepskin Inc,clothing,grey,28.99,1,New,0,Walmart.com,No,1,0,Lamo Sheepskin Inc
315,Lamo Sheepskin Inc,clothing,pink,28.99,1,New,0,Walmart.com,No,1,0,Lamo Sheepskin Inc
318,Nina,shoes,silver,51.99,1,New,0,Overstock.com,No,0,0,Carrie
319,Nina,shoes,silver,49.99,1,New,0,Overstock.com,No,0,0,Carrie
320,Nina,shoes,silver,48.99,1,New,0,Overstock.com,No,0,0,Carrie
321,Nina,shoes,silver,46.99,1,New,0,Overstock.com,No,0,0,Carrie
334,"Pleaser USA, Inc.",shoes,black,27.33,1,New,0,Walmart.com,No,0,0,PleaserUSA
334,"Pleaser USA, Inc.",clothing,black,27.33,1,New,0,Walmart.com,No,0,0,PleaserUSA
339,DF by Dearfoams,slippers,grey,12.98,1,New,0,Overstock.com,No,0,0,39161498296
339,DF by Dearfoams,shoes,grey,12.98,1,New,0,Overstock.com,No,0,0,39161498296
339,DF by Dearfoams,clothing,grey,12.98,1,New,0,Overstock.com,No,0,0,39161498296
341,Badgley Mischka,shoes,silver,260.0,1,New,0,Walmart.com,No,1,0,Badgley Mischka
341,Badgley Mischka,clothing,silver,260.0,1,New,0,Walmart.com,No,1,0,Badgley Mischka
342,Badgley Mischka,shoes,silver,83.99,1,New,1,Overstock.com,No,1,0,Badgley Mischka
342,Badgley Mischka,clothing,silver,83.99,1,New,1,Overstock.com,No,1,0,Badgley Mischka
343,Badgley Mischka,shoes,silver,44.99,1,New,1,Overstock.com,No,1,0,Badgley Mischka
343,Badgley Mischka,clothing,silver,44.99,1,New,1,Overstock.com,No,1,0,Badgley Mischka
351,Ralph Lauren,shoes,black,1250.0,1,New,0,www.ralphlauren.com,Free,0,1,63012296
365,Ralph Lauren,shoes,black,499.0,1,New,1,www.ralphlauren.com,Free,0,1,63012296
366,Ralph Lauren,shoes,black,399.0,1,New,1,www.ralphlauren.com,Free,0,1,63012296
368,Mia,clothing,white,59.0,1,New,0,Walmart.com,No,1,0,MIA
368,Mia,shoes,white,59.0,1,New,0,Walmart.com,No,1,0,MIA
369,Mia,clothing,white,21.99,1,New,1,Overstock.com,No,1,0,MIA
369,Mia,shoes,white,21.99,1,New,1,Overstock.com,No,1,0,MIA
373,ELLIE SHOES,clothing,pink,29.65,1,New,0,Walmart.com,No,0,0,ELLIE SHOES
373,ELLIE SHOES,shoes,pink,29.65,1,New,0,Walmart.com,No,0,0,ELLIE SHOES
380,Tredsafe,clothing,grey,22.82,1,New,0,Overstock.com,No,0,0,88883334756
380,Tredsafe,shoes,grey,22.82,1,New,0,Overstock.com,No,0,0,88883334756
381,Tredsafe,clothing,grey,22.68,1,New,1,Overstock.com,No,0,0,88883334756
381,Tredsafe,shoes,grey,22.68,1,New,1,Overstock.com,No,0,0,88883334756
384,2 Lips Too,clothing,black,40.0,1,New,0,Walmart.com,No,0,0,2 Lips Too
384,2 Lips Too,shoes,black,40.0,1,New,0,Walmart.com,No,0,0,2 Lips Too
385,2 Lips Too,clothing,black,7.99,1,New,1,Walmart.com,No,1,0,2 Lips Too
385,2 Lips Too,shoes,black,7.99,1,New,1,Walmart.com,No,1,0,2 Lips Too
391,Aerosoles,shoes,silver,35.34,1,New,0,Walmart.com,No,1,0,Aerosoles
391,Aerosoles,shoes,white,35.34,1,New,0,Walmart.com,No,1,0,Aerosoles
391,Aerosoles,shoes,brown,35.34,1,New,0,Walmart.com,No,1,0,Aerosoles
391,Aerosoles,shoes,grey,35.34,1,New,0,Walmart.com,No,1,0,Aerosoles
391,Aerosoles,shoes,blue,35.34,1,New,0,Walmart.com,No,1,0,Aerosoles
391,Aerosoles,clothing,silver,35.34,1,New,0,Walmart.com,No,1,0,Aerosoles
391,Aerosoles,clothing,white,35.34,1,New,0,Walmart.com,No,1,0,Aerosoles
391,Aerosoles,clothing,brown,35.34,1,New,0,Walmart.com,No,1,0,Aerosoles
391,Aerosoles,clothing,grey,35.34,1,New,0,Walmart.com,No,1,0,Aerosoles
391,Aerosoles,clothing,blue,35.34,1,New,0,Walmart.com,No,1,0,Aerosoles
400,Karen Scott,shoes,brown,40.0,1,New,0,Walmart.com,No,0,0,Karen Scott
400,Karen Scott,clothing,brown,40.0,1,New,0,Walmart.com,No,0,0,Karen Scott
401,Karen Scott,shoes,brown,24.99,1,New,0,Walmart.com,No,0,0,Karen Scott
401,Karen Scott,clothing,brown,24.99,1,New,0,Walmart.com,No,0,0,Karen Scott
402,Karen Scott,shoes,brown,15.99,1,New,1,Walmart.com,No,1,0,Karen Scott
402,Karen Scott,clothing,brown,15.99,1,New,1,Walmart.com,No,1,0,Karen Scott
422,Ralph Lauren,shoes,black,49.0,1,New,0,www.ralphlauren.com,Free,0,1,84893916
422,Ralph Lauren,shoes,pink,49.0,1,New,0,www.ralphlauren.com,Free,0,1,84893916
423,Pikolinos,shoes,black,210.0,1,New,0,Amazon.com,Paid,0,0,STEP1-PIKOLINOS-801-9513F-SDS
424,Pikolinos,shoes,black,199.99,1,New,1,Overstock.com,Paid,0,0,STEP1-PIKOLINOS-801-9513F-SDS
425,Pikolinos,shoes,black,210.0,1,New,0,Overstock.com,Paid,0,0,STEP1-PIKOLINOS-801-9513F-SDS
427,Metaphor,shoes,black,34.99,1,New,0,Sears.com,No,0,0,FAMOUS LADY C
428,Metaphor,shoes,black,29.99,1,New,1,Sears.com,No,0,0,FAMOUS LADY C
429,The Flexx,shoes,black,100.0,1,New,0,Walmart.com,No,1,0,The Flexx
429,The Flexx,clothing,black,100.0,1,New,0,Walmart.com,No,1,0,The Flexx
430,The Flexx,shoes,black,26.98,1,New,1,Overstock.com,No,1,0,The Flexx
430,The Flexx,clothing,black,26.98,1,New,1,Overstock.com,No,1,0,The Flexx
431,The Flexx,shoes,black,16.99,1,New,1,Walmart.com,No,1,0,The Flexx
431,The Flexx,clothing,black,16.99,1,New,1,Walmart.com,No,1,0,The Flexx
432,The Flexx,shoes,black,15.99,1,New,1,Walmart.com,No,1,0,The Flexx
432,The Flexx,clothing,black,15.99,1,New,1,Walmart.com,No,1,0,The Flexx
455,Rampage,shoes,black,40.0,1,New,0,Walmart.com,No,0,0,Rampage
455,Rampage,clothing,black,40.0,1,New,0,Walmart.com,No,0,0,Rampage
456,Rampage,shoes,black,12.99,1,New,1,Walmart.com,No,1,0,Rampage
456,Rampage,clothing,black,12.99,1,New,1,Walmart.com,No,1,0,Rampage
468,Gentle Souls,shoes,grey,280.0,1,New,0,Walmart.com,No,0,0,Gentle Souls
468,Gentle Souls,clothing,grey,280.0,1,New,0,Walmart.com,No,0,0,Gentle Souls
469,Gentle Souls,shoes,grey,280.0,1,New,0,Apparel Save,Paid,0,0,Gentle Souls
469,Gentle Souls,clothing,grey,280.0,1,New,0,Apparel Save,Paid,0,0,Gentle Souls
470,Gentle Souls,shoes,grey,88.99,1,New,1,Apparel Save,Paid,1,0,Gentle Souls
470,Gentle Souls,clothing,grey,88.99,1,New,1,Apparel Save,Paid,1,0,Gentle Souls
471,Gentle Souls,shoes,grey,76.99,1,New,1,Apparel Save,Paid,0,0,Gentle Souls
471,Gentle Souls,clothing,grey,76.99,1,New,1,Apparel Save,Paid,0,0,Gentle Souls
478,TOMS,shoes,blue,48.0,1,New,0,Walmart.com,No,1,0,Toms
478,TOMS,shoes,grey,48.0,1,New,0,Walmart.com,No,1,0,Toms
478,TOMS,shoes,red,48.0,1,New,0,Walmart.com,No,1,0,Toms
478,TOMS,shoes,black,48.0,1,New,0,Walmart.com,No,1,0,Toms
478,TOMS,clothing,blue,48.0,1,New,0,Walmart.com,No,1,0,Toms
478,TOMS,clothing,grey,48.0,1,New,0,Walmart.com,No,1,0,Toms
478,TOMS,clothing,red,48.0,1,New,0,Walmart.com,No,1,0,Toms
478,TOMS,clothing,black,48.0,1,New,0,Walmart.com,No,1,0,Toms
479,TOMS,shoes,blue,45.35,1,New,0,Walmart.com,No,1,0,Toms
479,TOMS,shoes,grey,45.35,1,New,0,Walmart.com,No,1,0,Toms
479,TOMS,shoes,red,45.35,1,New,0,Walmart.com,No,1,0,Toms
479,TOMS,shoes,black,45.35,1,New,0,Walmart.com,No,1,0,Toms
479,TOMS,clothing,blue,45.35,1,New,0,Walmart.com,No,1,0,Toms
479,TOMS,clothing,grey,45.35,1,New,0,Walmart.com,No,1,0,Toms
479,TOMS,clothing,red,45.35,1,New,0,Walmart.com,No,1,0,Toms
479,TOMS,clothing,black,45.35,1,New,0,Walmart.com,No,1,0,Toms
480,TOMS,shoes,blue,44.9,1,New,0,Walmart.com,No,1,0,Toms
480,TOMS,shoes,grey,44.9,1,New,0,Walmart.com,No,1,0,Toms
480,TOMS,shoes,red,44.9,1,New,0,Walmart.com,No,1,0,Toms
480,TOMS,shoes,black,44.9,1,New,0,Walmart.com,No,1,0,Toms
480,TOMS,clothing,blue,44.9,1,New,0,Walmart.com,No,1,0,Toms
480,TOMS,clothing,grey,44.9,1,New,0,Walmart.com,No,1,0,Toms
480,TOMS,clothing,red,44.9,1,New,0,Walmart.com,No,1,0,Toms
480,TOMS,clothing,black,44.9,1,New,0,Walmart.com,No,1,0,Toms
481,TOMS,shoes,blue,33.45,1,New,0,Walmart.com,No,1,0,Toms
481,TOMS,shoes,grey,33.45,1,New,0,Walmart.com,No,1,0,Toms
481,TOMS,shoes,red,33.45,1,New,0,Walmart.com,No,1,0,Toms
481,TOMS,shoes,black,33.45,1,New,0,Walmart.com,No,1,0,Toms
481,TOMS,clothing,blue,33.45,1,New,0,Walmart.com,No,1,0,Toms
481,TOMS,clothing,grey,33.45,1,New,0,Walmart.com,No,1,0,Toms
481,TOMS,clothing,red,33.45,1,New,0,Walmart.com,No,1,0,Toms
481,TOMS,clothing,black,33.45,1,New,0,Walmart.com,No,1,0,Toms
482,TOMS,shoes,blue,33.44,1,New,1,Overstock.com,No,1,0,Toms
482,TOMS,shoes,grey,33.44,1,New,1,Overstock.com,No,1,0,Toms
482,TOMS,shoes,red,33.44,1,New,1,Overstock.com,No,1,0,Toms
482,TOMS,shoes,black,33.44,1,New,1,Overstock.com,No,1,0,Toms
482,TOMS,clothing,blue,33.44,1,New,1,Overstock.com,No,1,0,Toms
482,TOMS,clothing,grey,33.44,1,New,1,Overstock.com,No,1,0,Toms
482,TOMS,clothing,red,33.44,1,New,1,Overstock.com,No,1,0,Toms
482,TOMS,clothing,black,33.44,1,New,1,Overstock.com,No,1,0,Toms
483,Thalia Sodi,clothing,pink,59.0,1,New,0,Walmart.com,No,0,0,Thalia Sodi
483,Thalia Sodi,shoes,pink,59.0,1,New,0,Walmart.com,No,0,0,Thalia Sodi
484,Thalia Sodi,clothing,pink,9.99,1,New,1,Walmart.com,No,1,0,Thalia Sodi
484,Thalia Sodi,shoes,pink,9.99,1,New,1,Walmart.com,No,1,0,Thalia Sodi
485,SoftWalk,shoes,black,224.95,1,New,0,Shoes.com,No,0,1,S1474-001
486,SoftWalk,shoes,black,112.99,1,New,1,Shoes.com,No,0,1,S1474-001
487,SoftWalk,shoes,black,99.99,1,New,0,Overstock.com,No,0,0,S1474-001
495,G BY GUESS,shoes,black,79.0,1,New,0,Walmart.com,No,1,0,G By Guess
495,G BY GUESS,clothing,black,79.0,1,New,0,Walmart.com,No,1,0,G By Guess
496,G BY GUESS,shoes,black,29.99,1,New,1,Overstock.com,No,1,0,G By Guess
496,G BY GUESS,clothing,black,29.99,1,New,1,Overstock.com,No,1,0,G By Guess
497,Bongo,shoes,white,24.99,1,New,0,Sears.com,No,0,0,W22901VT
505,Eric Michael,shoes,brown,290.0,1,New,0,Walmart.com,No,1,0,Eric Michael
505,Eric Michael,clothing,brown,290.0,1,New,0,Walmart.com,No,1,0,Eric Michael
506,Eric Michael,shoes,brown,56.99,1,New,1,Overstock.com,No,1,0,Eric Michael
506,Eric Michael,clothing,brown,56.99,1,New,1,Overstock.com,No,1,0,Eric Michael
511,Michael Antonio,shoes,black,49.99,1,New,0,Walmart.com,No,0,0,Michael Antonio
511,Michael Antonio,clothing,black,49.99,1,New,0,Walmart.com,No,0,0,Michael Antonio
513,Ros Hommerson,shoes,black,150.95,1,New,0,Shoes.com,No,0,1,69101-10
513,Ros Hommerson,shoes,brown,150.95,1,New,0,Shoes.com,No,0,1,69101-10
514,Ros Hommerson,shoes,black,139.99,1,New,1,Shoes.com,No,0,1,69101-10
514,Ros Hommerson,shoes,brown,139.99,1,New,1,Shoes.com,No,0,1,69101-10
515,Ros Hommerson,shoes,black,137.99,1,New,1,Shoes.com,No,0,1,69101-10
515,Ros Hommerson,shoes,brown,137.99,1,New,1,Shoes.com,No,0,1,69101-10
516,Ros Hommerson,shoes,black,133.95,1,New,1,Overstock.com,No,0,0,69101-10
516,Ros Hommerson,shoes,brown,133.95,1,New,1,Overstock.com,No,0,0,69101-10
517,Ros Hommerson,shoes,black,113.95,1,New,0,Overstock.com,No,0,0,69101-10
517,Ros Hommerson,shoes,brown,113.95,1,New,0,Overstock.com,No,0,0,69101-10
518,Birkenstock,shoes,black,125.99,1,New,0,Overstock.com,No,0,0,Arizona
518,Birkenstock,shoes,blue,125.99,1,New,0,Overstock.com,No,0,0,Arizona
518,Birkenstock,shoes,brown,125.99,1,New,0,Overstock.com,No,0,0,Arizona
519,Birkenstock,shoes,black,124.49,1,New,0,Overstock.com,No,0,0,Arizona
519,Birkenstock,shoes,blue,124.49,1,New,0,Overstock.com,No,0,0,Arizona
519,Birkenstock,shoes,brown,124.49,1,New,0,Overstock.com,No,0,0,Arizona
520,Birkenstock,shoes,black,135.0,1,New,0,Overstock.com,Free,0,0,Arizona
520,Birkenstock,shoes,blue,135.0,1,New,0,Overstock.com,Free,0,0,Arizona
520,Birkenstock,shoes,brown,135.0,1,New,0,Overstock.com,Free,0,0,Arizona
521,Birkenstock,shoes,black,75.99,1,New,0,Overstock.com,No,0,0,Arizona
521,Birkenstock,shoes,blue,75.99,1,New,0,Overstock.com,No,0,0,Arizona
521,Birkenstock,shoes,brown,75.99,1,New,0,Overstock.com,No,0,0,Arizona
522,Birkenstock,shoes,black,119.95,1,New,0,Overstock.com,Free,0,0,Arizona
522,Birkenstock,shoes,blue,119.95,1,New,0,Overstock.com,Free,0,0,Arizona
522,Birkenstock,shoes,brown,119.95,1,New,0,Overstock.com,Free,0,0,Arizona
523,Birkenstock,shoes,black,119.99,1,New,0,Overstock.com,Free,0,0,Arizona
523,Birkenstock,shoes,blue,119.99,1,New,0,Overstock.com,Free,0,0,Arizona
523,Birkenstock,shoes,brown,119.99,1,New,0,Overstock.com,Free,0,0,Arizona
530,NFL,slippers,red,32.2,1,New,0,Walmart.com,Free,0,0,Comfy Feet LLC
530,NFL,slippers,black,32.2,1,New,0,Walmart.com,Free,0,0,Comfy Feet LLC
530,NFL,slippers,brown,32.2,1,New,0,Walmart.com,Free,0,0,Comfy Feet LLC
530,NFL,shoes,red,32.2,1,New,0,Walmart.com,Free,0,0,Comfy Feet LLC
530,NFL,shoes,black,32.2,1,New,0,Walmart.com,Free,0,0,Comfy Feet LLC
530,NFL,shoes,brown,32.2,1,New,0,Walmart.com,Free,0,0,Comfy Feet LLC
530,NFL,clothing,red,32.2,1,New,0,Walmart.com,Free,0,0,Comfy Feet LLC
530,NFL,clothing,black,32.2,1,New,0,Walmart.com,Free,0,0,Comfy Feet LLC
530,NFL,clothing,brown,32.2,1,New,0,Walmart.com,Free,0,0,Comfy Feet LLC
531,NFL,slippers,red,31.0,1,New,0,Walmart.com,Free,0,0,Comfy Feet LLC
531,NFL,slippers,black,31.0,1,New,0,Walmart.com,Free,0,0,Comfy Feet LLC
531,NFL,slippers,brown,31.0,1,New,0,Walmart.com,Free,0,0,Comfy Feet LLC
531,NFL,shoes,red,31.0,1,New,0,Walmart.com,Free,0,0,Comfy Feet LLC
531,NFL,shoes,black,31.0,1,New,0,Walmart.com,Free,0,0,Comfy Feet LLC
531,NFL,shoes,brown,31.0,1,New,0,Walmart.com,Free,0,0,Comfy Feet LLC
531,NFL,clothing,red,31.0,1,New,0,Walmart.com,Free,0,0,Comfy Feet LLC
531,NFL,clothing,black,31.0,1,New,0,Walmart.com,Free,0,0,Comfy Feet LLC
531,NFL,clothing,brown,31.0,1,New,0,Walmart.com,Free,0,0,Comfy Feet LLC
532,NFL,slippers,red,29.99,1,New,0,Overstock.com,Free,0,0,Comfy Feet LLC
532,NFL,slippers,black,29.99,1,New,0,Overstock.com,Free,0,0,Comfy Feet LLC
532,NFL,slippers,brown,29.99,1,New,0,Overstock.com,Free,0,0,Comfy Feet LLC
532,NFL,shoes,red,29.99,1,New,0,Overstock.com,Free,0,0,Comfy Feet LLC
532,NFL,shoes,black,29.99,1,New,0,Overstock.com,Free,0,0,Comfy Feet LLC
532,NFL,shoes,brown,29.99,1,New,0,Overstock.com,Free,0,0,Comfy Feet LLC
532,NFL,clothing,red,29.99,1,New,0,Overstock.com,Free,0,0,Comfy Feet LLC
532,NFL,clothing,black,29.99,1,New,0,Overstock.com,Free,0,0,Comfy Feet LLC
532,NFL,clothing,brown,29.99,1,New,0,Overstock.com,Free,0,0,Comfy Feet LLC
533,NFL,slippers,red,29.95,1,New,0,Overstock.com,No,0,0,Comfy Feet LLC
533,NFL,slippers,black,29.95,1,New,0,Overstock.com,No,0,0,Comfy Feet LLC
533,NFL,slippers,brown,29.95,1,New,0,Overstock.com,No,0,0,Comfy Feet LLC
533,NFL,shoes,red,29.95,1,New,0,Overstock.com,No,0,0,Comfy Feet LLC
533,NFL,shoes,black,29.95,1,New,0,Overstock.com,No,0,0,Comfy Feet LLC
533,NFL,shoes,brown,29.95,1,New,0,Overstock.com,No,0,0,Comfy Feet LLC
533,NFL,clothing,red,29.95,1,New,0,Overstock.com,No,0,0,Comfy Feet LLC
533,NFL,clothing,black,29.95,1,New,0,Overstock.com,No,0,0,Comfy Feet LLC
533,NFL,clothing,brown,29.95,1,New,0,Overstock.com,No,0,0,Comfy Feet LLC
534,NFL,slippers,red,29.95,1,New,0,Walmart.com,Free,0,0,Comfy Feet LLC
534,NFL,slippers,black,29.95,1,New,0,Walmart.com,Free,0,0,Comfy Feet LLC
